DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1998-Q1,8789.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1998-Q2,8931.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1998-Q3,8876.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1998-Q4,8761.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1999-Q1,9118.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1999-Q2,9399.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1999-Q3,9321.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,1999-Q4,9447.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2000-Q1,9554.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2000-Q2,9844.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2000-Q3,10009.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2000-Q4,10485.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2001-Q1,10500.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2001-Q2,10536.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2001-Q3,10502.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2001-Q4,9933.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2002-Q1,10303.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2002-Q2,10299.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2002-Q3,10254.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2002-Q4,10280.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2003-Q1,10480.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2003-Q2,10221.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2003-Q3,10393.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2003-Q4,10332.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2004-Q1,10471.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2004-Q2,10587.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2004-Q3,10791.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2004-Q4,10840.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2005-Q1,10501.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2005-Q2,11201.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2005-Q3,11736.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2005-Q4,11537.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2006-Q1,11850.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2006-Q2,12155.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2006-Q3,12270.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2006-Q4,12459.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2007-Q1,13061.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2007-Q2,12999.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2007-Q3,13154.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2007-Q4,13184.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2008-Q1,12886.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2008-Q2,13554.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2008-Q3,13524.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2008-Q4,12106.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2009-Q1,11509.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2009-Q2,12154.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2009-Q3,12258.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2009-Q4,12146.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2010-Q1,11876.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2010-Q2,12704.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2010-Q3,12611.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2010-Q4,12677.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2011-Q1,13447.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2011-Q2,13120.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2011-Q3,13387.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2011-Q4,12843.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2012-Q1,13302.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2012-Q2,13748.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2012-Q3,13916.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2012-Q4,13720.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2013-Q1,13520.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2013-Q2,13704.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2013-Q3,13845.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2013-Q4,13820.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2014-Q1,13610.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2014-Q2,14290.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2014-Q3,14391.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2014-Q4,14443.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2015-Q1,13989.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2015-Q2,14522.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2015-Q3,15069.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2015-Q4,15335.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2016-Q1,15963.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2016-Q2,15749.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2016-Q3,15576.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2016-Q4,15602.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2017-Q1,15866.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2017-Q2,15994.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2017-Q3,16198.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2017-Q4,16173.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2018-Q1,16319.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2018-Q2,16404.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2018-Q3,16667.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2018-Q4,17072.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2019-Q1,17104.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2019-Q2,16810.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2019-Q3,17151.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2019-Q4,16625.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2020-Q1,16455.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2020-Q2,13998.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2020-Q3,16123.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2020-Q4,16536.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2021-Q1,16647.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2021-Q2,16881.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2021-Q3,17460.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2021-Q4,17820.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2022-Q1,18414.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2022-Q2,18018.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2022-Q3,18342.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2022-Q4,17542.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2023-Q1,18392.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2023-Q2,19165.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2023-Q3,19057.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2023-Q4,18660.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2024-Q1,18772.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2024-Q2,18877.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Austria,2024-Q3,18884.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1995-Q1,10003.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1995-Q2,10170.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1995-Q3,10093.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1995-Q4,10125.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1996-Q1,10007.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1996-Q2,9916.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1996-Q3,10007.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1996-Q4,10032.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1997-Q1,10048.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1997-Q2,10242.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1997-Q3,10317.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1997-Q4,10431.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1998-Q1,10474.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1998-Q2,10490.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1998-Q3,10513.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1998-Q4,10468.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1999-Q1,10359.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1999-Q2,10352.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1999-Q3,10531.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,1999-Q4,10693.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2000-Q1,11042.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2000-Q2,11259.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Manufacturing,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2000-Q3,11265.4,,
